Date,Device,Region,VisitorType,AddToCart,Checkout,PaymentSuccess,Revenue
2023-01-03,Desktop,Latin America,Returning_Visitor,True,True,False,0.0
2024-06-01,Desktop,Asia,Returning_Visitor,True,True,True,99.329024251015
2023-04-03,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-06-03,Mobile,North America,Returning_Visitor,True,True,True,109.58504412652889
2024-03-03,Desktop,North America,Returning_Visitor,True,True,True,48.96583806242782
2024-05-07,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-08-23,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-09-11,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2023-06-10,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-12-21,Mobile,North America,Returning_Visitor,True,True,True,75.43287352963168
2025-01-21,Desktop,North America,New_Visitor,False,False,False,0.0
2023-11-27,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-11-29,Mobile,North America,New_Visitor,True,True,True,106.04553963946549
2023-02-19,Mobile,North America,Returning_Visitor,True,True,False,0.0
2024-06-06,Mobile,North America,Returning_Visitor,True,True,True,32.34391073248237
2024-02-25,Desktop,North America,New_Visitor,True,False,False,0.0
2024-05-06,Mobile,North America,New_Visitor,True,True,True,120.36326361591584
2024-08-04,Mobile,Latin America,Returning_Visitor,True,True,True,139.71282656372688
2024-11-11,Mobile,Latin America,New_Visitor,True,True,True,30.05967202285973
2023-09-29,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-08-02,Mobile,Latin America,New_Visitor,True,True,True,43.0001146478876
2023-09-09,Mobile,Asia,New_Visitor,True,True,True,193.66781236221098
2024-07-13,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-11-26,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-11-29,Mobile,North America,New_Visitor,True,True,True,186.35005230141553
2023-03-31,Desktop,Latin America,New_Visitor,False,False,False,0.0
2024-03-21,Desktop,North America,Returning_Visitor,True,True,False,0.0
2023-11-28,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2023-05-19,Mobile,Latin America,New_Visitor,True,False,False,0.0
2023-12-23,Mobile,Latin America,Returning_Visitor,True,True,True,116.58647074487033
2024-08-23,Desktop,North America,Returning_Visitor,True,True,True,147.95774632323173
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-01-19,Mobile,North America,Returning_Visitor,True,True,True,96.31089180964644
2023-11-07,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2023-06-03,Desktop,North America,New_Visitor,True,True,False,0.0
2024-01-25,Mobile,Asia,Returning_Visitor,True,True,True,186.85106686320506
2023-09-17,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-09-11,Mobile,North America,New_Visitor,True,True,False,0.0
2024-07-24,Mobile,Europe,New_Visitor,True,True,True,57.84065923565716
2023-05-05,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-12-20,Desktop,Latin America,Returning_Visitor,False,False,False,0.0
2023-09-30,Desktop,Europe,New_Visitor,True,True,False,0.0
2024-09-10,Mobile,Latin America,New_Visitor,True,True,False,0.0
2023-09-02,Desktop,Asia,Returning_Visitor,True,True,False,0.0
2024-03-25,Mobile,Asia,New_Visitor,False,False,False,0.0
2023-09-04,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-06-03,Mobile,North America,New_Visitor,True,True,True,171.47018361282662
2023-05-21,Desktop,North America,New_Visitor,False,False,False,0.0
2023-12-28,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2023-01-08,Mobile,North America,New_Visitor,True,True,True,158.68984960170363
2024-04-22,Desktop,North America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-05-09,Mobile,Asia,New_Visitor,True,False,False,0.0
2024-08-28,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-03-02,Mobile,Asia,Returning_Visitor,True,True,True,60.80180874308036
2023-02-08,Desktop,Europe,New_Visitor,True,True,False,0.0
2025-02-25,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-07-06,Mobile,North America,New_Visitor,False,False,False,0.0
2024-08-18,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-08-22,Mobile,Asia,New_Visitor,True,True,False,0.0
2025-01-23,Mobile,Latin America,Returning_Visitor,True,True,True,118.55607833167774
2023-04-03,Mobile,North America,Returning_Visitor,True,True,True,187.72523202680964
2023-03-27,Desktop,Latin America,Returning_Visitor,True,True,False,0.0
2023-02-13,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-05-17,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-02-25,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2023-03-15,Mobile,Latin America,Returning_Visitor,True,True,True,76.10729959891276
2024-07-01,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-09-04,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2024-05-26,Desktop,North America,New_Visitor,True,False,False,0.0
2023-06-05,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,True,True,True,20.344162098252216
2023-06-20,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-02-25,Desktop,Asia,Returning_Visitor,True,True,True,106.69031060762623
2023-06-19,Mobile,North America,New_Visitor,True,True,True,174.2942888293126
2024-02-25,Mobile,North America,Returning_Visitor,True,True,True,171.21210313720434
2023-11-18,Mobile,Asia,New_Visitor,True,True,True,166.21010599955048
2024-07-20,Mobile,Europe,New_Visitor,True,False,False,0.0
2024-03-31,Mobile,North America,New_Visitor,False,False,False,0.0
2024-08-25,Desktop,Europe,New_Visitor,False,False,False,0.0
2024-09-04,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-06-04,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-12-15,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-10-14,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-06-22,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2023-01-10,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-09-22,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2024-03-13,Mobile,Asia,New_Visitor,True,True,True,187.4441394046985
2025-01-29,Desktop,Asia,Returning_Visitor,True,True,True,181.6407002549991
2023-09-04,Mobile,Asia,Returning_Visitor,True,True,True,32.12411895924047
2024-10-28,Mobile,Europe,Returning_Visitor,True,True,True,128.87241091573983
2024-06-29,Desktop,North America,New_Visitor,False,False,False,0.0
2024-05-13,Mobile,North America,Returning_Visitor,True,False,False,0.0
2023-05-09,Desktop,Europe,New_Visitor,True,True,False,0.0
2024-11-02,Desktop,Asia,Returning_Visitor,True,True,False,0.0
2024-08-23,Desktop,North America,Returning_Visitor,False,False,False,0.0
2025-02-25,Desktop,North America,New_Visitor,True,True,True,67.38501825504244
2023-11-23,Mobile,North America,New_Visitor,True,True,True,32.75397927724801
2025-01-22,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2024-02-08,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2024-09-20,Mobile,Asia,Returning_Visitor,True,True,True,162.3968955531254
2024-08-28,Mobile,North America,New_Visitor,True,True,True,158.73536077604516
2024-11-05,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2024-09-02,Mobile,North America,New_Visitor,False,False,False,0.0
2024-09-16,Desktop,Europe,Returning_Visitor,True,True,True,140.4595290467625
2025-02-25,Desktop,North America,New_Visitor,True,True,True,192.64229409150556
2024-08-25,Desktop,Asia,Returning_Visitor,True,True,False,0.0
2024-12-18,Mobile,Asia,New_Visitor,True,True,True,199.40235304767975
2023-01-17,Desktop,Latin America,Returning_Visitor,True,False,False,0.0
2023-10-01,Desktop,Latin America,Returning_Visitor,True,False,False,0.0
2024-11-15,Mobile,Europe,Returning_Visitor,True,True,True,40.81080044300684
2023-04-26,Mobile,Europe,New_Visitor,True,True,True,120.15912333302695
2024-11-23,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2023-04-01,Desktop,Asia,New_Visitor,True,False,False,0.0
2023-03-23,Mobile,Asia,New_Visitor,True,True,False,0.0
2023-11-20,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2023-04-24,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-02-07,Mobile,Latin America,New_Visitor,True,True,True,80.92019965924143
2023-02-27,Desktop,Asia,New_Visitor,True,True,False,0.0
2023-06-03,Desktop,Latin America,Returning_Visitor,True,True,True,55.94231924072741
2024-02-08,Mobile,Asia,Returning_Visitor,True,True,True,47.024482378954986
2024-09-19,Mobile,Asia,New_Visitor,True,True,True,112.11392226221561
2023-09-23,Mobile,Asia,Returning_Visitor,True,True,True,177.04978083144258
2023-11-11,Mobile,Asia,Returning_Visitor,True,True,True,126.17616228694327
2024-12-15,Mobile,North America,New_Visitor,False,False,False,0.0
2023-02-10,Mobile,Europe,New_Visitor,True,True,True,192.7090330250583
2023-04-15,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2023-07-12,Mobile,North America,Returning_Visitor,True,False,False,0.0
2024-02-05,Mobile,Asia,Returning_Visitor,True,True,True,29.420339409153964
2023-10-05,Mobile,Europe,New_Visitor,True,True,True,106.59316748387899
2023-12-20,Mobile,North America,New_Visitor,True,True,True,86.29337373209681
2025-01-18,Mobile,North America,New_Visitor,True,True,True,56.87333950956188
2025-01-02,Mobile,Asia,Returning_Visitor,True,True,True,98.91070573580157
2024-08-02,Desktop,North America,New_Visitor,True,False,False,0.0
2024-12-09,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2023-09-13,Desktop,Europe,New_Visitor,True,True,True,176.40535010072807
2024-10-12,Desktop,Europe,New_Visitor,False,False,False,0.0
2024-10-22,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-04-09,Mobile,North America,New_Visitor,True,False,False,0.0
2024-08-10,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-10-09,Desktop,Asia,New_Visitor,True,True,False,0.0
2024-02-07,Desktop,Latin America,Returning_Visitor,True,True,True,73.05729105969473
2023-04-19,Mobile,North America,New_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-07-18,Mobile,Europe,New_Visitor,True,True,False,0.0
2023-10-30,Mobile,Europe,New_Visitor,True,True,True,59.649062089674935
2023-11-23,Mobile,Asia,New_Visitor,False,False,False,0.0
2023-06-03,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-02-09,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-05-12,Desktop,Europe,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-02-03,Desktop,Latin America,New_Visitor,True,False,False,0.0
2025-01-23,Desktop,Latin America,Returning_Visitor,True,False,False,0.0
2024-09-19,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2023-04-19,Mobile,Latin America,New_Visitor,True,True,True,155.847058764877
2023-08-09,Mobile,Asia,New_Visitor,True,True,True,106.54504296835407
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-01-03,Desktop,North America,New_Visitor,True,True,True,34.37449317078759
2023-05-27,Mobile,Asia,Returning_Visitor,True,True,True,169.67048946368536
2023-04-22,Desktop,Latin America,New_Visitor,True,True,True,133.33238015705166
2024-09-06,Mobile,North America,Returning_Visitor,True,True,True,70.24287063987393
2024-07-11,Mobile,Asia,New_Visitor,True,True,True,156.29157884753246
2025-02-25,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-04-19,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2023-09-28,Desktop,Europe,New_Visitor,False,False,False,0.0
2024-02-25,Mobile,North America,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-01-02,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-10-07,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-10-10,Desktop,North America,Returning_Visitor,True,True,True,109.94076415306714
2023-02-09,Desktop,Latin America,Returning_Visitor,True,True,False,0.0
2023-07-08,Mobile,Asia,New_Visitor,True,True,False,0.0
2023-06-13,Desktop,Asia,Returning_Visitor,False,False,False,0.0
2024-06-19,Mobile,Europe,Returning_Visitor,True,True,True,152.9956905638168
2024-06-19,Mobile,Latin America,New_Visitor,True,True,True,151.3518411025804
2023-01-04,Mobile,Europe,New_Visitor,True,True,True,31.726340128779082
2023-10-17,Desktop,Europe,Returning_Visitor,True,True,False,0.0
2024-03-08,Mobile,Europe,New_Visitor,True,True,True,97.79726087789048
2024-04-15,Mobile,North America,New_Visitor,True,True,True,105.55572440920612
2023-06-30,Mobile,Latin America,New_Visitor,False,False,False,0.0
2023-09-05,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-09-19,Mobile,North America,Returning_Visitor,True,True,False,0.0
2023-10-06,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2024-08-03,Mobile,Asia,Returning_Visitor,True,True,True,170.17166394671827
2023-09-11,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2023-06-30,Mobile,Europe,New_Visitor,True,True,True,20.907949491127347
2024-11-11,Mobile,Asia,New_Visitor,True,True,True,106.19839363251695
2024-05-23,Mobile,Europe,New_Visitor,False,False,False,0.0
2025-01-30,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-11-30,Desktop,Asia,Returning_Visitor,True,True,True,164.690721823252
2024-07-19,Mobile,Asia,Returning_Visitor,True,True,True,189.92942337942748
2023-11-22,Mobile,Europe,Returning_Visitor,True,True,True,63.57199892321422
2023-12-23,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-10-11,Desktop,Europe,Returning_Visitor,True,True,True,92.42054187935868
2024-11-10,Desktop,North America,Returning_Visitor,True,True,False,0.0
2024-01-26,Mobile,North America,New_Visitor,True,True,True,141.85391289119138
2024-09-06,Mobile,Asia,New_Visitor,True,True,True,109.11038104071247
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-11-13,Mobile,Latin America,New_Visitor,True,True,True,61.32000758722994
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-05-29,Mobile,Europe,Returning_Visitor,True,True,True,64.7100716251214
2024-01-19,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-11-21,Mobile,Asia,New_Visitor,True,False,False,0.0
2023-12-08,Mobile,North America,Returning_Visitor,True,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-05-25,Mobile,Asia,New_Visitor,True,True,True,34.55690031665037
2024-02-24,Mobile,North America,New_Visitor,False,False,False,0.0
2025-01-20,Mobile,North America,Returning_Visitor,True,True,True,53.634442808614835
2023-06-18,Mobile,Asia,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,North America,Returning_Visitor,True,False,False,0.0
2023-11-02,Mobile,Europe,New_Visitor,True,False,False,0.0
2024-06-25,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-12-02,Mobile,Latin America,New_Visitor,True,False,False,0.0
2024-06-20,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-04-22,Mobile,Asia,Returning_Visitor,True,True,True,117.7241356986468
2024-02-15,Mobile,Europe,New_Visitor,True,True,False,0.0
2023-07-25,Mobile,Latin America,New_Visitor,True,False,False,0.0
2023-07-04,Mobile,Asia,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-05-10,Mobile,Europe,New_Visitor,True,True,True,88.05037312579769
2024-01-14,Mobile,Europe,New_Visitor,True,True,True,197.69108742945855
2023-02-16,Desktop,Asia,New_Visitor,True,True,True,190.6008514797552
2025-01-09,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-07-04,Mobile,Europe,Returning_Visitor,True,True,True,178.8701463563216
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-05-18,Mobile,North America,New_Visitor,True,True,False,0.0
2023-01-22,Desktop,Europe,New_Visitor,False,False,False,0.0
2023-08-01,Mobile,North America,New_Visitor,True,True,True,179.41507460868218
2023-11-06,Desktop,Asia,New_Visitor,False,False,False,0.0
2024-10-22,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-01-22,Mobile,Latin America,New_Visitor,True,True,False,0.0
2023-09-29,Desktop,Latin America,New_Visitor,True,False,False,0.0
2024-07-24,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2023-07-21,Mobile,Asia,Returning_Visitor,True,True,True,35.736968640437055
2023-02-01,Mobile,Latin America,Returning_Visitor,True,True,True,49.176776362351035
2024-03-18,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-02-05,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-09-11,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-06-04,Desktop,Latin America,New_Visitor,True,True,True,39.05306063659613
2024-10-12,Desktop,North America,New_Visitor,True,True,False,0.0
2024-04-24,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2023-01-10,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2024-12-26,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2024-05-19,Mobile,North America,Returning_Visitor,True,True,False,0.0
2025-02-23,Desktop,Europe,New_Visitor,False,False,False,0.0
2024-07-13,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-03-11,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2024-02-25,Desktop,Latin America,Returning_Visitor,True,True,True,185.82944910482678
2023-06-02,Desktop,Latin America,New_Visitor,False,False,False,0.0
2024-09-26,Mobile,Asia,New_Visitor,True,True,True,39.303645248093375
2023-04-12,Mobile,Latin America,New_Visitor,True,True,True,23.06712368953494
2025-01-22,Mobile,Asia,New_Visitor,True,True,True,43.10800510402994
2023-07-10,Desktop,Asia,New_Visitor,True,True,True,132.07813994356502
2024-12-29,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-07-16,Mobile,Asia,New_Visitor,True,True,True,136.6956205885772
2023-03-22,Mobile,North America,Returning_Visitor,True,True,True,111.43570218394464
2024-05-03,Mobile,Asia,Returning_Visitor,True,True,True,79.94226345878113
2023-03-29,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-07-13,Desktop,Asia,Returning_Visitor,True,False,False,0.0
2023-04-14,Desktop,North America,Returning_Visitor,False,False,False,0.0
2025-02-21,Desktop,North America,Returning_Visitor,True,False,False,0.0
2023-04-06,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-02-27,Mobile,North America,Returning_Visitor,True,True,True,48.27704110666203
2023-07-17,Desktop,North America,New_Visitor,True,False,False,0.0
2023-01-01,Mobile,Europe,Returning_Visitor,True,True,True,191.92614382848785
2024-02-11,Mobile,Latin America,New_Visitor,False,False,False,0.0
2024-01-13,Mobile,Asia,New_Visitor,False,False,False,0.0
2023-06-16,Desktop,Asia,New_Visitor,True,False,False,0.0
2024-05-23,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2024-09-29,Desktop,North America,New_Visitor,True,True,True,192.33828250498252
2023-11-09,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-02-22,Mobile,Asia,New_Visitor,False,False,False,0.0
2025-02-01,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-04-21,Desktop,Europe,Returning_Visitor,True,True,True,128.87939613413914
2023-03-14,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-05-21,Mobile,Asia,New_Visitor,True,True,True,90.64366092430762
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-09-19,Mobile,Europe,Returning_Visitor,True,True,True,98.17628121113704
2023-12-06,Mobile,North America,Returning_Visitor,True,True,True,104.6989143498718
2023-11-04,Mobile,Asia,Returning_Visitor,True,True,True,43.00959203275064
2023-09-02,Desktop,Asia,Returning_Visitor,True,False,False,0.0
2024-05-29,Mobile,North America,New_Visitor,True,True,True,44.87605280264176
2023-12-03,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-07-28,Mobile,Asia,New_Visitor,True,True,True,156.05375507340668
2024-07-14,Mobile,Latin America,Returning_Visitor,True,True,True,163.800722874428
2023-03-17,Desktop,Europe,New_Visitor,True,True,False,0.0
2023-06-24,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2023-04-19,Desktop,North America,New_Visitor,True,True,True,26.72703368431626
2023-07-02,Mobile,Europe,New_Visitor,True,True,True,105.00832300580652
2023-07-11,Mobile,Asia,New_Visitor,True,True,True,88.8335945276201
2023-03-06,Desktop,North America,Returning_Visitor,True,True,True,170.45949805671307
2024-04-18,Mobile,North America,Returning_Visitor,True,True,True,142.7361605347585
2025-02-25,Mobile,North America,New_Visitor,True,False,False,0.0
2023-04-10,Mobile,Europe,Returning_Visitor,True,True,True,197.68792527690837
2024-06-27,Desktop,North America,New_Visitor,False,False,False,0.0
2023-05-08,Mobile,North America,Returning_Visitor,True,True,True,149.64275282306355
2024-03-27,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-01-04,Mobile,Latin America,New_Visitor,True,True,True,182.92818811092178
2023-02-12,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2024-02-23,Desktop,Asia,Returning_Visitor,False,False,False,0.0
2024-05-02,Mobile,Latin America,New_Visitor,True,True,True,137.87004585891225
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-02-25,Desktop,North America,Returning_Visitor,True,True,True,183.36181353286065
2024-11-04,Mobile,Latin America,Returning_Visitor,True,True,True,173.78185719205422
2024-12-01,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2025-01-28,Mobile,Europe,Returning_Visitor,True,True,True,54.318335893877
2024-12-28,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-11-11,Mobile,Asia,New_Visitor,True,True,True,46.84487916034487
2023-06-17,Mobile,Latin America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,True,True,True,106.89183030636384
2023-07-12,Mobile,Latin America,New_Visitor,True,True,True,23.80515338878508
2024-03-28,Mobile,North America,Returning_Visitor,True,False,False,0.0
2023-10-10,Mobile,Europe,Returning_Visitor,True,True,False,0.0
2023-12-02,Mobile,North America,New_Visitor,True,True,True,175.99002631140266
2024-01-25,Desktop,Asia,Returning_Visitor,True,True,True,24.00676893557498
2024-06-08,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2023-08-28,Mobile,North America,Returning_Visitor,True,True,True,159.79717188991
2024-04-27,Mobile,Latin America,New_Visitor,True,False,False,0.0
2024-10-20,Desktop,Latin America,Returning_Visitor,True,True,True,147.35955083803938
2024-12-16,Desktop,North America,New_Visitor,False,False,False,0.0
2024-08-14,Mobile,Europe,Returning_Visitor,True,False,False,0.0
2024-07-08,Mobile,Latin America,Returning_Visitor,True,True,True,85.56549165146082
2024-04-02,Mobile,Asia,New_Visitor,True,False,False,0.0
2023-03-30,Mobile,Europe,New_Visitor,True,True,False,0.0
2024-10-21,Mobile,Latin America,Returning_Visitor,True,True,True,126.26987764565763
2023-04-05,Desktop,Europe,New_Visitor,True,True,True,167.4490284500354
2024-03-27,Mobile,Asia,New_Visitor,True,True,False,0.0
2024-03-03,Mobile,North America,Returning_Visitor,True,True,False,0.0
2023-05-31,Mobile,Asia,New_Visitor,False,False,False,0.0
2024-05-28,Mobile,Europe,New_Visitor,True,True,False,0.0
2024-01-11,Desktop,Asia,Returning_Visitor,True,True,False,0.0
2023-01-22,Desktop,Latin America,New_Visitor,True,False,False,0.0
2023-11-09,Mobile,North America,New_Visitor,True,True,True,109.11047291489346
2025-02-25,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-01-10,Mobile,Latin America,Returning_Visitor,True,True,True,71.3141061998189
2024-03-26,Mobile,Latin America,Returning_Visitor,True,True,True,173.27913995230324
2025-02-25,Mobile,Latin America,Returning_Visitor,False,False,False,0.0
2025-02-22,Desktop,Asia,New_Visitor,True,False,False,0.0
2024-08-17,Mobile,Latin America,New_Visitor,True,True,True,39.96242983710209
2023-06-28,Desktop,Europe,Returning_Visitor,True,True,True,118.0346996434897
2023-07-29,Mobile,North America,Returning_Visitor,True,True,True,192.9486610897042
2024-05-14,Desktop,Asia,Returning_Visitor,True,False,False,0.0
2024-04-08,Mobile,North America,Returning_Visitor,True,True,False,0.0
2023-05-04,Mobile,Latin America,New_Visitor,True,True,True,66.99268319195411
2023-04-23,Mobile,Asia,New_Visitor,True,True,True,164.0304057599264
2023-01-12,Desktop,Europe,Returning_Visitor,True,True,True,83.2256086165115
2023-05-06,Mobile,North America,Returning_Visitor,False,False,False,0.0
2024-07-18,Mobile,North America,New_Visitor,True,True,False,0.0
2025-02-25,Mobile,Asia,Returning_Visitor,True,True,False,0.0
2023-10-10,Mobile,North America,New_Visitor,True,True,True,112.82633179501889
2023-05-20,Mobile,Europe,New_Visitor,True,True,True,132.01889209253173
2024-02-05,Desktop,Asia,New_Visitor,True,False,False,0.0
2023-04-07,Mobile,Latin America,Returning_Visitor,True,True,True,74.87320785180151
2024-05-31,Mobile,Latin America,Returning_Visitor,True,True,True,197.14461963652775
2024-07-22,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2023-03-10,Mobile,Latin America,Returning_Visitor,True,False,False,0.0
2023-04-28,Mobile,Europe,New_Visitor,True,False,False,0.0
2023-02-28,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2023-02-02,Mobile,North America,Returning_Visitor,False,False,False,0.0
2023-11-14,Mobile,Asia,Returning_Visitor,True,False,False,0.0
2023-02-19,Desktop,Asia,Returning_Visitor,True,True,True,72.56565405601363
2024-05-03,Mobile,Latin America,New_Visitor,True,True,True,44.83636693257396
2023-01-19,Mobile,North America,Returning_Visitor,True,True,True,24.081426096742504
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2023-07-16,Mobile,Asia,New_Visitor,True,True,True,58.90748782440842
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2024-07-12,Mobile,Latin America,New_Visitor,True,True,False,0.0
2024-11-09,Desktop,Asia,New_Visitor,True,True,False,0.0
2024-03-27,Mobile,Asia,New_Visitor,True,True,True,21.111829309573736
2025-02-25,Mobile,Latin America,New_Visitor,True,True,True,189.96960503669675
2023-05-21,Mobile,Asia,New_Visitor,True,False,False,0.0
2023-03-25,Mobile,North America,New_Visitor,True,False,False,0.0
2024-11-24,Mobile,North America,Returning_Visitor,True,True,True,25.655955930010208
2024-01-26,Mobile,Asia,Returning_Visitor,False,False,False,0.0
2024-08-13,Mobile,Latin America,Returning_Visitor,True,True,True,126.46835359318081
2023-08-03,Mobile,Latin America,Returning_Visitor,True,True,False,0.0
2024-06-09,Mobile,Latin America,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
2025-02-25,Mobile,North America,New_Visitor,True,True,True,46.56382067090125
2025-02-25,Mobile,Europe,Returning_Visitor,False,False,False,0.0
2024-04-21,Desktop,Latin America,Returning_Visitor,True,True,False,0.0
2025-02-25,Mobile,Europe,New_Visitor,False,False,False,0.0
